lcl|CDHK01000001.1_cds_CEJ53651.1_1	PMG11_00001
lcl|CDHK01000003.1_cds_CEO58522.1_3402	PMG11_03240
lcl|CDHK01000003.1_cds_CEO58523.1_3403	PMG11_03241
lcl|CDHK01000003.1_cds_CEO58524.1_3404	PMG11_03242
lcl|CDHK01000003.1_cds_CEO58525.1_3405	PMG11_03244
lcl|CDHK01000003.1_cds_CEO58527.1_3406	PMG11_03243
lcl|CDHK01000003.1_cds_CEO58526.1_3407	PMG11_03243
lcl|CDHK01000003.1_cds_CEO58528.1_3408	PMG11_03245
lcl|CDHK01000003.1_cds_CEO58529.1_3409	PMG11_03246
lcl|CDHK01000003.1_cds_CEO58530.1_3410	PMG11_03247
lcl|CDHK01000003.1_cds_CEO58531.1_3411	PMG11_03248
lcl|CDHK01000003.1_cds_CEO58532.1_3412	PMG11_03249
lcl|CDHK01000003.1_cds_CEO58533.1_3413	PMG11_03250
lcl|CDHK01000003.1_cds_CEO58534.1_3414	PMG11_03251
lcl|CDHK01000003.1_cds_CEO58535.1_3415	PMG11_03252
lcl|CDHK01000003.1_cds_CEO58536.1_3416	PMG11_03253
lcl|CDHK01000003.1_cds_CEO58537.1_3417	PMG11_03254
lcl|CDHK01000003.1_cds_CEO58538.1_3418	PMG11_03254
lcl|CDHK01000003.1_cds_CEO58539.1_3419	PMG11_03255
lcl|CDHK01000003.1_cds_CEO58540.1_3420	PMG11_03256
lcl|CDHK01000003.1_cds_CEO58541.1_3421	PMG11_03257
lcl|CDHK01000003.1_cds_CEO58542.1_3422	PMG11_03258
lcl|CDHK01000003.1_cds_CEO58543.1_3423	PMG11_03258
lcl|CDHK01000003.1_cds_CEO58544.1_3424	PMG11_03258
lcl|CDHK01000003.1_cds_CEO58545.1_3425	PMG11_03259
lcl|CDHK01000003.1_cds_CEO58546.1_3426	PMG11_03260
lcl|CDHK01000003.1_cds_CEO58547.1_3427	PMG11_03261
lcl|CDHK01000003.1_cds_CEO58548.1_3428	PMG11_03262
lcl|CDHK01000003.1_cds_CEO58549.1_3429	PMG11_03263
lcl|CDHK01000003.1_cds_CEO58550.1_3430	PMG11_03264
lcl|CDHK01000003.1_cds_CEO58551.1_3431	PMG11_03265
lcl|CDHK01000003.1_cds_CEO58552.1_3432	PMG11_03266
lcl|CDHK01000003.1_cds_CEO58553.1_3433	PMG11_03267
lcl|CDHK01000003.1_cds_CEO58554.1_3434	PMG11_03268
lcl|CDHK01000003.1_cds_CEO58555.1_3435	PMG11_03269
lcl|CDHK01000003.1_cds_CEO58556.1_3436	PMG11_03270
lcl|CDHK01000003.1_cds_CEO58558.1_3437	PMG11_03271
lcl|CDHK01000003.1_cds_CEO58557.1_3438	PMG11_03271
lcl|CDHK01000003.1_cds_CEO58559.1_3439	PMG11_03272
lcl|CDHK01000003.1_cds_CEO58560.1_3440	PMG11_03273
lcl|CDHK01000003.1_cds_CEO58561.1_3441	PMG11_03274
lcl|CDHK01000003.1_cds_CEO58562.1_3442	PMG11_03274
lcl|CDHK01000003.1_cds_CEO58563.1_3443	PMG11_03275
lcl|CDHK01000003.1_cds_CEO58564.1_3444	PMG11_03276
lcl|CDHK01000003.1_cds_CEO58565.1_3445	PMG11_03277
lcl|CDHK01000003.1_cds_CEO58566.1_3446	PMG11_03278
lcl|CDHK01000003.1_cds_CEO58567.1_3447	PMG11_03279
lcl|CDHK01000003.1_cds_CEO58568.1_3448	PMG11_03280
lcl|CDHK01000003.1_cds_CEO58569.1_3449	PMG11_03281
lcl|CDHK01000003.1_cds_CEO58570.1_3450	PMG11_03282
lcl|CDHK01000003.1_cds_CEO58571.1_3451	PMG11_03283
lcl|CDHK01000003.1_cds_CEO58572.1_3452	PMG11_03284
lcl|CDHK01000003.1_cds_CEO58573.1_3453	PMG11_03285
lcl|CDHK01000003.1_cds_CEO58574.1_3454	PMG11_03286
lcl|CDHK01000003.1_cds_CEO58575.1_3455	PMG11_03287
lcl|CDHK01000003.1_cds_CEO58576.1_3456	PMG11_03288
lcl|CDHK01000003.1_cds_CEO58577.1_3457	PMG11_03289
lcl|CDHK01000003.1_cds_CEO58578.1_3458	PMG11_03290
lcl|CDHK01000003.1_cds_CEO58579.1_3459	PMG11_03291
lcl|CDHK01000003.1_cds_CEO58580.1_3460	PMG11_03292
lcl|CDHK01000003.1_cds_CEO58581.1_3461	PMG11_03294
lcl|CDHK01000003.1_cds_CEO58582.1_3462	PMG11_03293
lcl|CDHK01000003.1_cds_CEO58583.1_3463	PMG11_03295
lcl|CDHK01000003.1_cds_CEO58584.1_3464	PMG11_03296
lcl|CDHK01000003.1_cds_CEO58585.1_3465	PMG11_03297
lcl|CDHK01000003.1_cds_CEO58586.1_3466	PMG11_03298
lcl|CDHK01000003.1_cds_CEO58587.1_3467	PMG11_03299
lcl|CDHK01000003.1_cds_CEO58588.1_3468	PMG11_03300
lcl|CDHK01000003.1_cds_CEO58589.1_3469	PMG11_03301
lcl|CDHK01000003.1_cds_CEO58590.1_3470	PMG11_03302
lcl|CDHK01000003.1_cds_CEO58591.1_3471	PMG11_03303
lcl|CDHK01000003.1_cds_CEO58592.1_3472	PMG11_03304
lcl|CDHK01000003.1_cds_CEO58593.1_3473	PMG11_03305
lcl|CDHK01000003.1_cds_CEO58594.1_3474	PMG11_03306
lcl|CDHK01000003.1_cds_CEO58595.1_3475	PMG11_03307
lcl|CDHK01000003.1_cds_CEO58596.1_3476	PMG11_03308
lcl|CDHK01000003.1_cds_CEO58597.1_3477	PMG11_03309
lcl|CDHK01000003.1_cds_CEO58598.1_3478	PMG11_03310
lcl|CDHK01000003.1_cds_CEO58599.1_3479	PMG11_03311
lcl|CDHK01000003.1_cds_CEO58600.1_3480	PMG11_03312
lcl|CDHK01000003.1_cds_CEO58601.1_3481	PMG11_03312
lcl|CDHK01000003.1_cds_CEO58602.1_3482	PMG11_03313
lcl|CDHK01000003.1_cds_CEO58603.1_3483	PMG11_03314
lcl|CDHK01000003.1_cds_CEO58604.1_3484	PMG11_03315
lcl|CDHK01000003.1_cds_CEO58605.1_3485	PMG11_03316
lcl|CDHK01000003.1_cds_CEO58606.1_3486	PMG11_03317
lcl|CDHK01000003.1_cds_CEO58607.1_3487	PMG11_03318
lcl|CDHK01000003.1_cds_CEO58608.1_3488	PMG11_03319
lcl|CDHK01000003.1_cds_CEO58609.1_3489	PMG11_03320
lcl|CDHK01000003.1_cds_CEO58610.1_3490	PMG11_03321
lcl|CDHK01000003.1_cds_CEO58611.1_3491	PMG11_03322
lcl|CDHK01000003.1_cds_CEO58612.1_3492	PMG11_03323
lcl|CDHK01000003.1_cds_CEO58613.1_3493	PMG11_03324
lcl|CDHK01000003.1_cds_CEO58614.1_3494	PMG11_03325
lcl|CDHK01000003.1_cds_CEO58615.1_3495	PMG11_03326
lcl|CDHK01000003.1_cds_CEO58616.1_3496	PMG11_03327
lcl|CDHK01000003.1_cds_CEO58617.1_3497	PMG11_03328
lcl|CDHK01000003.1_cds_CEO58618.1_3498	PMG11_03329
lcl|CDHK01000003.1_cds_CEO58619.1_3499	PMG11_03330
lcl|CDHK01000003.1_cds_CEO58621.1_3500	PMG11_03330
lcl|CDHK01000003.1_cds_CEO58620.1_3501	PMG11_03330
lcl|CDHK01000003.1_cds_CEO58622.1_3502	PMG11_03331
lcl|CDHK01000003.1_cds_CEO58623.1_3503	PMG11_03332
lcl|CDHK01000003.1_cds_CEO58624.1_3504	PMG11_03333
lcl|CDHK01000003.1_cds_CEO58625.1_3505	PMG11_03334
lcl|CDHK01000003.1_cds_CEO58626.1_3506	PMG11_03335
lcl|CDHK01000003.1_cds_CEO58627.1_3507	PMG11_03336
lcl|CDHK01000003.1_cds_CEO58628.1_3508	PMG11_03337
lcl|CDHK01000003.1_cds_CEO58629.1_3509	PMG11_03338
lcl|CDHK01000003.1_cds_CEO58630.1_3510	PMG11_03339
lcl|CDHK01000003.1_cds_CEO58631.1_3511	PMG11_03340
lcl|CDHK01000003.1_cds_CEO58632.1_3512	PMG11_03341
lcl|CDHK01000003.1_cds_CEO58633.1_3513	PMG11_03342
lcl|CDHK01000003.1_cds_CEO58634.1_3514	PMG11_03343
lcl|CDHK01000003.1_cds_CEO58635.1_3515	PMG11_03344
lcl|CDHK01000003.1_cds_CEO58636.1_3516	PMG11_03345
lcl|CDHK01000003.1_cds_CEO58637.1_3517	PMG11_03345
lcl|CDHK01000003.1_cds_CEO58638.1_3518	PMG11_03346
lcl|CDHK01000003.1_cds_CEO58639.1_3519	PMG11_03347
lcl|CDHK01000003.1_cds_CEO58640.1_3520	PMG11_03348
lcl|CDHK01000003.1_cds_CEO58641.1_3521	PMG11_03349
lcl|CDHK01000003.1_cds_CEO58642.1_3522	PMG11_03350
lcl|CDHK01000003.1_cds_CEO58643.1_3523	PMG11_03351
lcl|CDHK01000003.1_cds_CEO58644.1_3524	PMG11_03352
lcl|CDHK01000003.1_cds_CEO58645.1_3525	PMG11_03353
lcl|CDHK01000003.1_cds_CEO58646.1_3526	PMG11_03354
lcl|CDHK01000003.1_cds_CEO58647.1_3527	PMG11_03355
lcl|CDHK01000003.1_cds_CEO58648.1_3528	PMG11_03356
lcl|CDHK01000003.1_cds_CEO58649.1_3529	PMG11_03357
lcl|CDHK01000003.1_cds_CEO58650.1_3530	PMG11_03358
lcl|CDHK01000003.1_cds_CEO58651.1_3531	PMG11_03359
lcl|CDHK01000003.1_cds_CEO58652.1_3532	PMG11_03360
lcl|CDHK01000003.1_cds_CEO58653.1_3533	PMG11_03361
lcl|CDHK01000003.1_cds_CEO58654.1_3534	PMG11_03362
lcl|CDHK01000003.1_cds_CEO58655.1_3535	PMG11_03363
lcl|CDHK01000003.1_cds_CEO58656.1_3536	PMG11_03364
lcl|CDHK01000003.1_cds_CEO58657.1_3537	PMG11_03365
lcl|CDHK01000003.1_cds_CEO58658.1_3538	PMG11_03366
lcl|CDHK01000003.1_cds_CEO58659.1_3539	PMG11_03367
lcl|CDHK01000003.1_cds_CEO58660.1_3540	PMG11_03367
lcl|CDHK01000003.1_cds_CEO58661.1_3541	PMG11_03368
lcl|CDHK01000003.1_cds_CEO58662.1_3542	PMG11_03369
lcl|CDHK01000003.1_cds_CEO58663.1_3543	PMG11_03370
lcl|CDHK01000003.1_cds_CEO58664.1_3544	PMG11_03371
lcl|CDHK01000003.1_cds_CEO58665.1_3545	PMG11_03372
lcl|CDHK01000003.1_cds_CEO58666.1_3546	PMG11_03373
lcl|CDHK01000003.1_cds_CEO58667.1_3547	PMG11_03374
lcl|CDHK01000003.1_cds_CEO58668.1_3548	PMG11_03375
lcl|CDHK01000003.1_cds_CEO58669.1_3549	PMG11_03376
lcl|CDHK01000003.1_cds_CEO58670.1_3550	PMG11_03377
lcl|CDHK01000003.1_cds_CEO58671.1_3551	PMG11_03378
lcl|CDHK01000003.1_cds_CEO58672.1_3552	PMG11_03379
lcl|CDHK01000003.1_cds_CEO58673.1_3553	PMG11_03380
lcl|CDHK01000003.1_cds_CEO58674.1_3554	PMG11_03381
lcl|CDHK01000003.1_cds_CEO58675.1_3555	PMG11_03382
lcl|CDHK01000003.1_cds_CEO58676.1_3556	PMG11_03383
lcl|CDHK01000003.1_cds_CEO58677.1_3557	PMG11_03384
lcl|CDHK01000003.1_cds_CEO58678.1_3558	PMG11_03385
lcl|CDHK01000003.1_cds_CEO58679.1_3559	PMG11_03386
lcl|CDHK01000003.1_cds_CEO58680.1_3560	PMG11_03387
lcl|CDHK01000003.1_cds_CEO58681.1_3561	PMG11_03388
lcl|CDHK01000003.1_cds_CEO58682.1_3562	PMG11_03389
lcl|CDHK01000003.1_cds_CEO58683.1_3563	PMG11_03390
lcl|CDHK01000003.1_cds_CEO58684.1_3564	PMG11_03391
lcl|CDHK01000003.1_cds_CEO58685.1_3565	PMG11_03392
lcl|CDHK01000003.1_cds_CEO58686.1_3566	PMG11_03393
lcl|CDHK01000003.1_cds_CEO58687.1_3567	PMG11_03394
lcl|CDHK01000003.1_cds_CEO58688.1_3568	PMG11_03394
lcl|CDHK01000003.1_cds_CEO58689.1_3569	PMG11_03395
lcl|CDHK01000003.1_cds_CEO58690.1_3570	PMG11_03396
lcl|CDHK01000003.1_cds_CEO58691.1_3571	PMG11_03397
lcl|CDHK01000003.1_cds_CEO58692.1_3572	PMG11_03398
lcl|CDHK01000003.1_cds_CEO58693.1_3573	PMG11_03399
lcl|CDHK01000003.1_cds_CEO58694.1_3574	PMG11_03400
lcl|CDHK01000003.1_cds_CEO58695.1_3575	PMG11_03401
lcl|CDHK01000003.1_cds_CEO58696.1_3576	PMG11_03402
lcl|CDHK01000003.1_cds_CEO58697.1_3577	PMG11_03403
lcl|CDHK01000003.1_cds_CEO58698.1_3578	PMG11_03404
lcl|CDHK01000003.1_cds_CEO58699.1_3579	PMG11_03405
lcl|CDHK01000003.1_cds_CEO58700.1_3580	PMG11_03406
lcl|CDHK01000003.1_cds_CEO58701.1_3581	PMG11_03407
lcl|CDHK01000003.1_cds_CEO58702.1_3582	PMG11_03408
lcl|CDHK01000003.1_cds_CEO58703.1_3583	PMG11_03409
lcl|CDHK01000003.1_cds_CEO58704.1_3584	PMG11_03410
lcl|CDHK01000003.1_cds_CEO58705.1_3585	PMG11_03411
lcl|CDHK01000003.1_cds_CEO58706.1_3586	PMG11_03412
lcl|CDHK01000003.1_cds_CEO58708.1_3587	PMG11_03413
lcl|CDHK01000003.1_cds_CEO58707.1_3588	PMG11_03413
lcl|CDHK01000003.1_cds_CEO58709.1_3589	PMG11_03414
lcl|CDHK01000003.1_cds_CEO58710.1_3590	PMG11_03415
lcl|CDHK01000003.1_cds_CEO58711.1_3591	PMG11_03416
lcl|CDHK01000003.1_cds_CEO58712.1_3592	PMG11_03417
lcl|CDHK01000003.1_cds_CEO58713.1_3593	PMG11_03418
lcl|CDHK01000003.1_cds_CEO58714.1_3594	PMG11_03419
lcl|CDHK01000003.1_cds_CEO58715.1_3595	PMG11_03420
lcl|CDHK01000003.1_cds_CEO58716.1_3596	PMG11_03421
lcl|CDHK01000003.1_cds_CEO58717.1_3597	PMG11_03422
lcl|CDHK01000003.1_cds_CEO58718.1_3598	PMG11_03423
lcl|CDHK01000003.1_cds_CEO58719.1_3599	PMG11_03424
lcl|CDHK01000003.1_cds_CEO58720.1_3600	PMG11_03425
lcl|CDHK01000003.1_cds_CEO58721.1_3601	PMG11_03426
lcl|CDHK01000003.1_cds_CEO58722.1_3602	PMG11_03427
lcl|CDHK01000003.1_cds_CEO58723.1_3603	PMG11_03428
lcl|CDHK01000003.1_cds_CEO58724.1_3604	PMG11_03429
lcl|CDHK01000003.1_cds_CEO58725.1_3605	PMG11_03430
lcl|CDHK01000003.1_cds_CEO58726.1_3606	PMG11_03431
lcl|CDHK01000003.1_cds_CEO58727.1_3607	PMG11_03432
lcl|CDHK01000003.1_cds_CEO58728.1_3608	PMG11_03433
lcl|CDHK01000003.1_cds_CEO58729.1_3609	PMG11_03434
lcl|CDHK01000003.1_cds_CEO58730.1_3610	PMG11_03435
lcl|CDHK01000003.1_cds_CEO58731.1_3611	PMG11_03436
lcl|CDHK01000003.1_cds_CEO58732.1_3612	PMG11_03437
lcl|CDHK01000003.1_cds_CEO58733.1_3613	PMG11_03438
lcl|CDHK01000003.1_cds_CEO58734.1_3614	PMG11_03439
lcl|CDHK01000003.1_cds_CEO58735.1_3615	PMG11_03440
lcl|CDHK01000003.1_cds_CEO58736.1_3616	PMG11_03441
lcl|CDHK01000003.1_cds_CEO58737.1_3617	PMG11_03442
lcl|CDHK01000003.1_cds_CEO58738.1_3618	PMG11_03443
lcl|CDHK01000003.1_cds_CEO58739.1_3619	PMG11_03444
lcl|CDHK01000003.1_cds_CEO58740.1_3620	PMG11_03445
lcl|CDHK01000003.1_cds_CEO58741.1_3621	PMG11_03445
lcl|CDHK01000003.1_cds_CEO58742.1_3622	PMG11_03446
lcl|CDHK01000003.1_cds_CEO58743.1_3623	PMG11_03447
lcl|CDHK01000003.1_cds_CEO58744.1_3624	PMG11_03448
lcl|CDHK01000003.1_cds_CEO58745.1_3625	PMG11_03449
lcl|CDHK01000003.1_cds_CEO58746.1_3626	PMG11_03450
lcl|CDHK01000003.1_cds_CEO58747.1_3627	PMG11_03451
lcl|CDHK01000003.1_cds_CEO58748.1_3628	PMG11_03452
lcl|CDHK01000003.1_cds_CEO58749.1_3629	PMG11_03453
lcl|CDHK01000003.1_cds_CEO58750.1_3630	PMG11_03454
lcl|CDHK01000003.1_cds_CEO58751.1_3631	PMG11_03455
lcl|CDHK01000003.1_cds_CEO58752.1_3632	PMG11_03456
lcl|CDHK01000003.1_cds_CEO58753.1_3633	PMG11_03457
lcl|CDHK01000003.1_cds_CEO58754.1_3634	PMG11_03458
lcl|CDHK01000003.1_cds_CEO58755.1_3635	PMG11_03459
lcl|CDHK01000003.1_cds_CEO58756.1_3636	PMG11_03460
lcl|CDHK01000003.1_cds_CEO58757.1_3637	PMG11_03461
lcl|CDHK01000003.1_cds_CEO58758.1_3638	PMG11_03462
lcl|CDHK01000003.1_cds_CEO58759.1_3639	PMG11_03463
lcl|CDHK01000003.1_cds_CEO58760.1_3640	PMG11_03464
lcl|CDHK01000003.1_cds_CEO58761.1_3641	PMG11_03465
lcl|CDHK01000003.1_cds_CEO58762.1_3642	PMG11_03466
lcl|CDHK01000003.1_cds_CEO58763.1_3643	PMG11_03467
lcl|CDHK01000003.1_cds_CEO58764.1_3644	PMG11_03468
lcl|CDHK01000003.1_cds_CEO58765.1_3645	PMG11_03469
lcl|CDHK01000003.1_cds_CEO58766.1_3646	PMG11_03470
lcl|CDHK01000003.1_cds_CEO58767.1_3647	PMG11_03471
lcl|CDHK01000003.1_cds_CEO58768.1_3648	PMG11_03472
lcl|CDHK01000003.1_cds_CEO58769.1_3649	PMG11_03473
lcl|CDHK01000003.1_cds_CEO58770.1_3650	PMG11_03474
lcl|CDHK01000003.1_cds_CEO58771.1_3651	PMG11_03474
lcl|CDHK01000003.1_cds_CEO58772.1_3652	PMG11_03475
lcl|CDHK01000003.1_cds_CEO58773.1_3653	PMG11_03476
lcl|CDHK01000003.1_cds_CEO58774.1_3654	PMG11_03477
lcl|CDHK01000003.1_cds_CEO58775.1_3655	PMG11_03478
lcl|CDHK01000003.1_cds_CEO58776.1_3656	PMG11_03479
lcl|CDHK01000003.1_cds_CEO58777.1_3657	PMG11_03479
lcl|CDHK01000003.1_cds_CEO58778.1_3658	PMG11_03480
lcl|CDHK01000003.1_cds_CEO58779.1_3659	PMG11_03481
lcl|CDHK01000003.1_cds_CEO58780.1_3660	PMG11_03482
lcl|CDHK01000003.1_cds_CEO58781.1_3661	PMG11_03483
lcl|CDHK01000003.1_cds_CEO58782.1_3662	PMG11_03484
lcl|CDHK01000003.1_cds_CEO58783.1_3663	PMG11_03485
lcl|CDHK01000003.1_cds_CEO58784.1_3664	PMG11_03486
lcl|CDHK01000003.1_cds_CEO58785.1_3665	PMG11_03487
lcl|CDHK01000003.1_cds_CEO58786.1_3666	PMG11_03488
lcl|CDHK01000003.1_cds_CEO58787.1_3667	PMG11_03489
lcl|CDHK01000003.1_cds_CEO58788.1_3668	PMG11_03490
lcl|CDHK01000003.1_cds_CEO58789.1_3669	PMG11_03491
lcl|CDHK01000003.1_cds_CEO58790.1_3670	PMG11_03492
lcl|CDHK01000003.1_cds_CEO58791.1_3671	PMG11_03493
lcl|CDHK01000003.1_cds_CEO58792.1_3672	PMG11_03494
lcl|CDHK01000003.1_cds_CEO58793.1_3673	PMG11_03495
lcl|CDHK01000003.1_cds_CEO58794.1_3674	PMG11_03496
lcl|CDHK01000003.1_cds_CEO58795.1_3675	PMG11_03497
lcl|CDHK01000003.1_cds_CEO58796.1_3676	PMG11_03498
lcl|CDHK01000003.1_cds_CEO58797.1_3677	PMG11_03499
lcl|CDHK01000003.1_cds_CEO58798.1_3678	PMG11_03500
lcl|CDHK01000003.1_cds_CEO58799.1_3679	PMG11_03501
lcl|CDHK01000003.1_cds_CEO58800.1_3680	PMG11_03502
lcl|CDHK01000003.1_cds_CEO58801.1_3681	PMG11_03503
lcl|CDHK01000003.1_cds_CEO58802.1_3682	PMG11_03504
lcl|CDHK01000003.1_cds_CEO58803.1_3683	PMG11_03505
lcl|CDHK01000003.1_cds_CEO58804.1_3684	PMG11_03506
lcl|CDHK01000003.1_cds_CEO58805.1_3685	PMG11_03507
lcl|CDHK01000003.1_cds_CEO58806.1_3686	PMG11_03508
lcl|CDHK01000003.1_cds_CEO58807.1_3687	PMG11_03509
lcl|CDHK01000003.1_cds_CEO58808.1_3688	PMG11_03510
lcl|CDHK01000003.1_cds_CEO58809.1_3689	PMG11_03511
lcl|CDHK01000003.1_cds_CEO58810.1_3690	PMG11_03512
lcl|CDHK01000003.1_cds_CEO58811.1_3691	PMG11_03513
lcl|CDHK01000003.1_cds_CEO58812.1_3692	PMG11_03514
lcl|CDHK01000003.1_cds_CEO58813.1_3693	PMG11_03515
lcl|CDHK01000003.1_cds_CEO58814.1_3694	PMG11_03516
lcl|CDHK01000003.1_cds_CEO58815.1_3695	PMG11_03517
lcl|CDHK01000003.1_cds_CEO58816.1_3696	PMG11_03518
lcl|CDHK01000003.1_cds_CEO58817.1_3697	PMG11_03519
lcl|CDHK01000003.1_cds_CEO58818.1_3698	PMG11_03520
lcl|CDHK01000003.1_cds_CEO58819.1_3699	PMG11_03521
lcl|CDHK01000003.1_cds_CEO58820.1_3700	PMG11_03522
lcl|CDHK01000003.1_cds_CEO58821.1_3701	PMG11_03523
lcl|CDHK01000003.1_cds_CEO58822.1_3702	PMG11_03524
lcl|CDHK01000003.1_cds_CEO58823.1_3703	PMG11_03525
lcl|CDHK01000003.1_cds_CEO58824.1_3704	PMG11_03526
lcl|CDHK01000003.1_cds_CEO58825.1_3705	PMG11_03527
lcl|CDHK01000003.1_cds_CEO58826.1_3706	PMG11_03528
lcl|CDHK01000003.1_cds_CEO58827.1_3707	PMG11_03529
lcl|CDHK01000003.1_cds_CEO58828.1_3708	PMG11_03530
lcl|CDHK01000003.1_cds_CEO58829.1_3709	PMG11_03531
lcl|CDHK01000003.1_cds_CEO58830.1_3710	PMG11_03532
lcl|CDHK01000003.1_cds_CEO58831.1_3711	PMG11_03533
lcl|CDHK01000003.1_cds_CEO58832.1_3712	PMG11_03534
lcl|CDHK01000003.1_cds_CEO58833.1_3713	PMG11_03535
lcl|CDHK01000003.1_cds_CEO58834.1_3714	PMG11_03536
lcl|CDHK01000003.1_cds_CEO58835.1_3715	PMG11_03536
lcl|CDHK01000003.1_cds_CEO58836.1_3716	PMG11_03537
lcl|CDHK01000003.1_cds_CEO58837.1_3717	PMG11_03537
lcl|CDHK01000003.1_cds_CEO58838.1_3718	PMG11_03538
lcl|CDHK01000003.1_cds_CEO58839.1_3719	PMG11_03539
lcl|CDHK01000003.1_cds_CEO58840.1_3720	PMG11_03540
lcl|CDHK01000003.1_cds_CEO58841.1_3721	PMG11_03541
lcl|CDHK01000003.1_cds_CEO58842.1_3722	PMG11_03542
lcl|CDHK01000003.1_cds_CEO58843.1_3723	PMG11_03543
lcl|CDHK01000003.1_cds_CEO58844.1_3724	PMG11_03544
lcl|CDHK01000003.1_cds_CEO58845.1_3725	PMG11_03545
lcl|CDHK01000003.1_cds_CEO58846.1_3726	PMG11_03546
lcl|CDHK01000003.1_cds_CEO58847.1_3727	PMG11_03547
lcl|CDHK01000003.1_cds_CEO58848.1_3728	PMG11_03548
lcl|CDHK01000003.1_cds_CEO58849.1_3729	PMG11_03549
lcl|CDHK01000003.1_cds_CEO58851.1_3730	PMG11_03550
lcl|CDHK01000003.1_cds_CEO58850.1_3731	PMG11_03550
lcl|CDHK01000003.1_cds_CEO58852.1_3732	PMG11_03551
lcl|CDHK01000003.1_cds_CEO58853.1_3733	PMG11_03552
lcl|CDHK01000003.1_cds_CEO58854.1_3734	PMG11_03553
lcl|CDHK01000003.1_cds_CEO58855.1_3735	PMG11_03554
lcl|CDHK01000003.1_cds_CEO58856.1_3736	PMG11_03555
lcl|CDHK01000003.1_cds_CEO58857.1_3737	PMG11_03556
lcl|CDHK01000003.1_cds_CEO58858.1_3738	PMG11_03556
lcl|CDHK01000003.1_cds_CEO58859.1_3739	PMG11_03557
lcl|CDHK01000003.1_cds_CEO58860.1_3740	PMG11_03558
lcl|CDHK01000003.1_cds_CEO58861.1_3741	PMG11_03559
lcl|CDHK01000003.1_cds_CEO58862.1_3742	PMG11_03560
lcl|CDHK01000003.1_cds_CEO58863.1_3743	PMG11_03560
lcl|CDHK01000003.1_cds_CEO58864.1_3744	PMG11_03561
lcl|CDHK01000003.1_cds_CEO58865.1_3745	PMG11_03562
lcl|CDHK01000003.1_cds_CEO58866.1_3746	PMG11_03563
lcl|CDHK01000003.1_cds_CEO58867.1_3747	PMG11_03564
lcl|CDHK01000003.1_cds_CEO58868.1_3748	PMG11_03565
lcl|CDHK01000003.1_cds_CEO58869.1_3749	PMG11_03566
lcl|CDHK01000003.1_cds_CEO58870.1_3750	PMG11_03567
lcl|CDHK01000003.1_cds_CEO58871.1_3751	PMG11_03568
lcl|CDHK01000003.1_cds_CEO58872.1_3752	PMG11_03569
lcl|CDHK01000003.1_cds_CEO58873.1_3753	PMG11_03570
lcl|CDHK01000003.1_cds_CEO58874.1_3754	PMG11_03571
lcl|CDHK01000003.1_cds_CEO58875.1_3755	PMG11_03572
lcl|CDHK01000003.1_cds_CEO58876.1_3756	PMG11_03573
lcl|CDHK01000003.1_cds_CEO58877.1_3757	PMG11_03574
lcl|CDHK01000003.1_cds_CEO58878.1_3758	PMG11_03575
lcl|CDHK01000003.1_cds_CEO58879.1_3759	PMG11_03576
lcl|CDHK01000003.1_cds_CEO58880.1_3760	PMG11_03577
lcl|CDHK01000003.1_cds_CEO58881.1_3761	PMG11_03578
lcl|CDHK01000003.1_cds_CEO58882.1_3762	PMG11_03579
lcl|CDHK01000003.1_cds_CEO58883.1_3763	PMG11_03580
lcl|CDHK01000003.1_cds_CEO58884.1_3764	PMG11_03581
lcl|CDHK01000003.1_cds_CEO58885.1_3765	PMG11_03582
lcl|CDHK01000003.1_cds_CEO58886.1_3766	PMG11_03583
lcl|CDHK01000003.1_cds_CEO58888.1_3767	PMG11_03584
lcl|CDHK01000003.1_cds_CEO58887.1_3768	PMG11_03584
lcl|CDHK01000003.1_cds_CEO58889.1_3769	PMG11_03585
lcl|CDHK01000003.1_cds_CEO58890.1_3770	PMG11_03586
lcl|CDHK01000003.1_cds_CEO58891.1_3771	PMG11_03586
lcl|CDHK01000003.1_cds_CEO58892.1_3772	PMG11_03587
lcl|CDHK01000003.1_cds_CEO58893.1_3773	PMG11_03588
lcl|CDHK01000003.1_cds_CEO58894.1_3774	PMG11_03589
lcl|CDHK01000003.1_cds_CEO58895.1_3775	PMG11_03590
lcl|CDHK01000003.1_cds_CEO58896.1_3776	PMG11_03591
lcl|CDHK01000003.1_cds_CEO58897.1_3777	PMG11_03592
lcl|CDHK01000003.1_cds_CEO58898.1_3778	PMG11_03593
lcl|CDHK01000003.1_cds_CEO58899.1_3779	PMG11_03594
lcl|CDHK01000003.1_cds_CEO58900.1_3780	PMG11_03595
lcl|CDHK01000003.1_cds_CEO58901.1_3781	PMG11_03596
lcl|CDHK01000003.1_cds_CEO58902.1_3782	PMG11_03597
lcl|CDHK01000003.1_cds_CEO58903.1_3783	PMG11_03598
lcl|CDHK01000003.1_cds_CEO58904.1_3784	PMG11_03599
lcl|CDHK01000003.1_cds_CEO58905.1_3785	PMG11_03600
lcl|CDHK01000003.1_cds_CEO58906.1_3786	PMG11_03601
lcl|CDHK01000003.1_cds_CEO58907.1_3787	PMG11_03602
lcl|CDHK01000003.1_cds_CEO58908.1_3788	PMG11_03603
